tree_id,scientific_name,diameter_breast_height_cm,tree_latitude,tree_longitude,canopy_id,canopy_area,canopy_diameter
1033553,Phoenix canariensis,,-37.82258905,144.9706337,31558,18392.973,153.032
1033555,Quercus canariensis,12.0,-37.82251378,144.9705539,31558,18392.973,153.032
1033557,Morus alba 'Pendula',12.0,-37.82258972,144.9704022,31558,18392.973,153.032
1033561,Platanus x acerifolia,70.0,-37.82234837,144.9703034,31558,18392.973,153.032
1033569,Platanus x acerifolia,94.0,-37.82217699,144.9705816,31558,18392.973,153.032
1033571,Platanus x acerifolia,90.0,-37.82210838,144.9707053,31558,18392.973,153.032
1033572,Platanus x acerifolia,100.0,-37.82204353,144.9706418,31558,18392.973,153.032
1033573,Platanus x acerifolia,84.0,-37.82203833,144.9709288,31558,18392.973,153.032
1033574,Platanus x acerifolia,90.0,-37.82202407,144.9710553,31558,18392.973,153.032
1033575,Platanus x acerifolia,80.0,-37.82202501,144.9711887,31558,18392.973,153.032
1033584,Platanus x acerifolia,90.0,-37.82199177,144.9715684,31558,18392.973,153.032
1033590,Platanus x acerifolia,90.0,-37.82208642,144.9721107,31558,18392.973,153.032
1033595,Ulmus x hollandica 'Vegeta',90.0,-37.82221144,144.9722797,31558,18392.973,153.032
1033596,Ulmus x hollandica 'Vegeta',94.0,-37.82224782,144.9721685,31558,18392.973,153.032
1033597,Ulmus x hollandica 'Vegeta',98.0,-37.82231173,144.9720097,31558,18392.973,153.032
1033598,Lagunaria patersonia,40.0,-37.82234837,144.9716728,31558,18392.973,153.032
1033600,Angophora costata,11.0,-37.82236287,144.9715401,31558,18392.973,153.032
1033602,Ulmus x hollandica 'Vegeta',85.0,-37.82245333,144.9717521,31558,18392.973,153.032
1033603,Ulmus x hollandica 'Vegeta',87.0,-37.82252255,144.971625,31558,18392.973,153.032
1033605,Ulmus x hollandica 'Vegeta',72.0,-37.82270443,144.9714584,31558,18392.973,153.032
1033607,Fagus sylvatica,59.0,-37.82247495,144.9713465,31558,18392.973,153.032
1033612,Phoenix canariensis,,-37.82217354,144.9712504,31558,18392.973,153.032
1033614,Phoenix canariensis,,-37.82219924,144.9713018,31558,18392.973,153.032
1033615,Phoenix canariensis,,-37.82220572,144.9714076,31558,18392.973,153.032
1033618,Phoenix canariensis,72.0,-37.82226695,144.9713324,31558,18392.973,153.032
1033620,Phoenix canariensis,72.0,-37.82227428,144.9713129,31558,18392.973,153.032
1033627,Lophostemon confertus,110.0,-37.82159014,144.9701657,33296,326.926,20.402
1033629,Phoenix canariensis,72.0,-37.82170652,144.970249,33296,326.926,20.402
1033630,Phoenix canariensis,72.0,-37.82170669,144.9701753,33296,326.926,20.402
1033632,Lagunaria patersonia,45.0,-37.82154096,144.969966,31558,18392.973,153.032
1033634,Cinnamomum camphora,100.0,-37.82125609,144.9697511,31558,18392.973,153.032
1033635,Lophostemon confertus,32.0,-37.82122476,144.9695965,31558,18392.973,153.032
1033636,Corymbia citriodora,130.0,-37.82112612,144.9695347,31558,18392.973,153.032
1033637,Eucalyptus botryoides,130.0,-37.82098345,144.9701169,32395,1286.805,40.477
1033645,Lagunaria patersonia,87.0,-37.82129629,144.9708398,32395,1286.805,40.477
1033646,Lophostemon confertus 'Variegatus',30.0,-37.82141794,144.9709324,4173,67.848,9.294
1033659,Lagunaria patersonia,80.0,-37.82195609,144.9728089,31489,1886.207,49.006
1033666,Ulmus procera,65.0,-37.82199318,144.9730893,31489,1886.207,49.006
1033675,Lagunaria patersonia,33.0,-37.82177581,144.9728477,17825,41.922,7.306
1033681,Eucalyptus botryoides,130.0,-37.82157552,144.9725028,17815,313.938,19.993
1033683,Brachychiton acerifolius,48.0,-37.82152386,144.9723726,17815,313.938,19.993
1033686,Syzygium paniculatum,120.0,-37.82144066,144.9719358,31436,2560.027,57.092
1033691,Melia azedarach,48.0,-37.82131732,144.9714345,31436,2560.027,57.092
1033696,Melia azedarach,42.0,-37.82124805,144.9711146,17786,8855.496,106.185
1033701,Ulmus x hollandica 'Vegeta',50.0,-37.82045009,144.9695751,17786,8855.496,106.185
1033702,Ulmus x hollandica 'Vegeta',45.0,-37.82049589,144.9697222,17786,8855.496,106.185
1033703,Ulmus x hollandica,50.0,-37.82052194,144.9698479,17786,8855.496,106.185
1033704,Ulmus x hollandica,45.0,-37.82055219,144.969995,17786,8855.496,106.185
1033714,Ulmus x hollandica 'Vegeta',60.0,-37.82087947,144.9712979,17786,8855.496,106.185
1033720,Ulmus x hollandica,,-37.8210889,144.9721159,17786,8855.496,106.185
1033724,Ulmus procera,110.0,-37.82099165,144.9721074,17786,8855.496,106.185
1033725,Ulmus procera,100.0,-37.82103188,144.9722719,17786,8855.496,106.185
1033730,Eucalyptus cladocalyx,120.0,-37.8208166,144.9716368,17786,8855.496,106.185
1033739,Ulmus x hollandica 'Vegeta',40.0,-37.82119905,144.972638,17793,574.754,27.052
1033740,Ulmus x hollandica 'Vegeta',40.0,-37.82122972,144.9727573,17793,574.754,27.052
1033748,Ulmus x hollandica,45.0,-37.82139422,144.9734167,31415,428.969,23.371
1033754,Ulmus x hollandica 'Vegeta',45.0,-37.82161287,144.9742191,31431,448.406,23.894
1033756,Ulmus x hollandica 'Vegeta',45.0,-37.82172301,144.9744785,56282,829.227,32.493
1033757,Ulmus x hollandica 'Vegeta',45.0,-37.82179192,144.9746107,56282,829.227,32.493
1033760,Acacia maidenii,50.0,-37.82139198,144.9743557,57670,323.008,20.28
1033761,Phoenix canariensis,50.0,-37.82141315,144.9745232,57670,323.008,20.28
1033766,Phoenix canariensis,50.0,-37.82126474,144.9742239,57670,323.008,20.28
1033774,Phoenix canariensis,50.0,-37.82110194,144.9741509,31381,38.418,6.994
1033775,Phoenix canariensis,50.0,-37.82111378,144.9739487,31382,31.379,6.321
1033777,Phoenix canariensis,50.0,-37.82105278,144.9738752,2116,308.492,19.819
1033782,Phoenix canariensis,50.0,-37.82079895,144.9736283,32382,37.48,6.908
